layer,Z
transcriptome,0.0655111068165059
transcriptome,0.070856015761706
transcriptome,0.4540055821824916
transcriptome,0.4647631351326917
transcriptome,0.391768226100278
transcriptome,1.0520356715083223
transcriptome,0.0177152958232311
transcriptome,0.58310665903451
transcriptome,0.057472097618488
transcriptome,0.1522033008662261
transcriptome,0.1153204558175735
transcriptome,0.5292352890321584
transcriptome,0.4524050943869784
transcriptome,0.2993089569484414
transcriptome,0.11708103767536
transcriptome,0.1742347612266254
transcriptome,0.2908993292796828
transcriptome,1.3787537224952435
transcriptome,0.7613589959966843
transcriptome,0.6497779786191048
transcriptome,0.8298397297509683
transcriptome,0.1355575090238925
transcriptome,0.6678824709374944
transcriptome,0.5973860294758213
transcriptome,0.4647037908745834
transcriptome,0.2093922356062565
transcriptome,0.4006351402526588
transcriptome,0.8400693293959137
transcriptome,0.2812990976484901
transcriptome,0.1586634643776911
transcriptome,0.7478863059995378
transcriptome,1.5177433599198686
transcriptome,0.4708111902173145
transcriptome,0.992003311367474
transcriptome,1.3130091615142114
transcriptome,1.212242516699551
transcriptome,1.341182886898301
transcriptome,0.3425970321074668
transcriptome,0.381242457243747
transcriptome,1.075366063534042
transcriptome,0.211709205652875
transcriptome,1.2026224682905693
transcriptome,0.1219543377679704
transcriptome,0.6427783256142894
transcriptome,0.2325774194241425
transcriptome,0.3499022604817855
transcriptome,0.821352111063121
transcriptome,1.8155109040785689
transcriptome,1.030400650692918
transcriptome,1.574414864731814
transcriptome,0.2071607395030353
transcriptome,0.2577651286987922
transcriptome,1.2565896098166442
transcriptome,0.5802250802147484
transcriptome,0.1308286912724793
transcriptome,0.950749133169798
transcriptome,0.1369743462805174
transcriptome,0.2343220148198393
transcriptome,0.6679811549942166
transcriptome,0.5758169453658442
transcriptome,0.5091045970849918
transcriptome,1.3272441774246897
transcriptome,0.1282473883149191
transcriptome,0.7795741559326324
transcriptome,1.0908319510965026
transcriptome,0.4108271131809127
transcriptome,0.015816716516399
transcriptome,0.5389653484477919
transcriptome,1.0076509181954405
transcriptome,1.5050234555386994
transcriptome,0.2150569669749452
transcriptome,0.1521520604109511
transcriptome,0.0409001506935754
transcriptome,0.5401919498903817
transcriptome,1.80936393618888
transcriptome,1.868180491657318
transcriptome,0.6684767245528923
transcriptome,0.5904056180022422
transcriptome,0.4733588012775014
transcriptome,1.146191898238229
transcriptome,0.2169093136697214
transcriptome,0.000363093245755
transcriptome,0.3652639816629612
transcriptome,0.7894635807140147
transcriptome,0.0286616092351331
transcriptome,0.8185050714905576
transcriptome,0.329309761088724
transcriptome,0.7450592144412559
transcriptome,0.7693928234484964
transcriptome,0.4422457232523851
transcriptome,0.2190751926352944
transcriptome,0.1840759080928125
transcriptome,0.294310932431951
transcriptome,0.0069564811773969
transcriptome,0.0507408335362407
transcriptome,0.1172781608587605
transcriptome,0.5084846405905444
transcriptome,1.6424601247994095
transcriptome,0.1563683572989697
transcriptome,0.3108696250684934
transcriptome,0.7850966456062738
transcriptome,0.792316644454037
transcriptome,0.0256800251724054
transcriptome,0.361564295080401
transcriptome,0.9571146352494786
transcriptome,0.0547058170477289
transcriptome,0.3717076565870171
transcriptome,0.0621212435449799
transcriptome,0.3452293469976891
transcriptome,0.2716185542571856
transcriptome,1.141767888794827
transcriptome,0.8612869119024413
transcriptome,0.5859812178773073
transcriptome,0.331263152335799
transcriptome,0.2423139444852049
transcriptome,0.8070531952462147
transcriptome,0.0518007836381507
transcriptome,0.004252050730493
transcriptome,0.6769428377278702
transcriptome,0.33208259330198
transcriptome,0.0529855845069971
transcriptome,0.195598091989902
transcriptome,0.50934351757027
transcriptome,0.345411531434816
transcriptome,0.0612629165995479
transcriptome,0.497812634670679
transcriptome,1.2662468963355578
transcriptome,0.6683175707566706
transcriptome,0.0752457231302609
transcriptome,0.9412810772404752
transcriptome,0.9513852241356632
transcriptome,0.0414554970611329
transcriptome,1.3199546306261931
transcriptome,0.261647461275187
transcriptome,0.5678628000187107
transcriptome,0.4668486488328186
transcriptome,0.0633628717031003
transcriptome,0.0356799700180542
transcriptome,0.3303843776527145
transcriptome,0.4124008287223986
transcriptome,0.0606297869241962
transcriptome,0.1512294447000343
transcriptome,1.2860424404019688
transcriptome,0.6969865671126975
transcriptome,0.3690532968736794
transcriptome,1.0657195419294416
transcriptome,0.9300507768045534
transcriptome,0.3181416428537851
transcriptome,0.5311900672412587
transcriptome,0.0915721060874437
transcriptome,0.205357459128568
transcriptome,0.3607187055475591
transcriptome,0.2834650894497303
transcriptome,0.0210892940266904
transcriptome,0.4013956025049943
transcriptome,1.0432302252705965
transcriptome,0.1402356200755833
transcriptome,0.4406959796007353
transcriptome,0.0629094192442127
transcriptome,0.187798797068323
transcriptome,0.2384338727503049
transcriptome,0.2146773500614721
transcriptome,0.0461457048766879
transcriptome,0.0716273600702763
transcriptome,0.0842881280989413
transcriptome,0.3737165058770553
transcriptome,0.7702385290554994
transcriptome,0.4361720053419785
transcriptome,0.2784006493133709
transcriptome,0.1017228912551247
transcriptome,0.1211990573708671
transcriptome,0.4333429521496042
transcriptome,0.1591308356521614
transcriptome,1.2260454722184118
transcriptome,0.3531371235072358
transcriptome,0.6070277731353463
transcriptome,0.3000066327400637
transcriptome,0.9243687150455776
transcriptome,1.4873856458613497
transcriptome,0.8719676232120589
transcriptome,1.4790215270649807
transcriptome,0.7919979367425202
transcriptome,0.1930859878491809
transcriptome,0.279474090995104
transcriptome,0.7328466809958997
transcriptome,0.0963533805582045
transcriptome,0.0664505987960536
transcriptome,0.549699637749123
transcriptome,1.6428234632688716
transcriptome,1.218202854037774
transcriptome,1.1816424934906142
transcriptome,1.1770157206817498
transcriptome,0.6222124988104051
transcriptome,1.116810775623113
transcriptome,0.3850460306029217
transcriptome,0.2963059000431971
transcriptome,0.1980359408390191
transcriptome,1.9868169338126835
transcriptome,0.248123843640586
transcriptome,0.0632284828992194
transcriptome,0.2341968520731138
transcriptome,0.7865344849073821
transcriptome,0.4163096180825714
transcriptome,0.1267189468414149
transcriptome,0.3153180604787883
transcriptome,0.6668652959470226
transcriptome,0.2409088572324544
transcriptome,0.2304439800969119
transcriptome,0.0319650446440263
transcriptome,0.8432381613040982
transcriptome,0.0086701064875299
transcriptome,0.1573546262816033
transcriptome,0.6731527149766934
transcriptome,0.0187609609310936
transcriptome,0.322586019013673
transcriptome,2.40844507037706
transcriptome,0.8798253666011004
transcriptome,0.0315650416418557
transcriptome,0.8340021583752933
transcriptome,0.2959222447364921
transcriptome,1.983359190432329
transcriptome,1.5684045641754991
transcriptome,0.3417162954682407
transcriptome,1.3246205512058509
transcriptome,0.642727009387631
transcriptome,0.0637388932224974
transcriptome,0.3918623721656819
transcriptome,0.9267076445761472
transcriptome,0.9851614818574824
transcriptome,0.1088315927632484
transcriptome,1.2677598312923215
transcriptome,0.9334503059653132
transcriptome,0.6353906746462579
transcriptome,0.061564070133731
transcriptome,0.3374895426459638
transcriptome,0.3511101116132767
transcriptome,0.6023264956141372
transcriptome,0.0931025966741851
transcriptome,0.7859721944635385
transcriptome,0.5191274060534671
transcriptome,0.3609719920707316
transcriptome,1.1468407222280808
transcriptome,0.3698577410402566
transcriptome,0.2235120840762917
transcriptome,0.873220494945583
transcriptome,0.64604879609384
transcriptome,0.0851786420620576
transcriptome,1.4508776716913845
transcriptome,0.8894891325987999
transcriptome,0.357621628542537
transcriptome,0.1148451545453705
transcriptome,0.1211224010722218
transcriptome,0.3669007945061669
transcriptome,0.5478002446719114
transcriptome,2.3740229018580936
transcriptome,0.0456962092321647
transcriptome,1.2323810222999805
transcriptome,0.6403995860926784
transcriptome,0.5426005770251193
transcriptome,0.1882327273505466
transcriptome,0.1800059494448938
transcriptome,0.5306958433885737
transcriptome,0.1501962544104294
transcriptome,0.4510414539491291
transcriptome,2.499745178190075
transcriptome,0.0180545866893019
transcriptome,0.3042977668709183
transcriptome,0.0064765489524859
transcriptome,2.650476518432486
transcriptome,0.5765244429091237
transcriptome,0.1865150508733356
transcriptome,1.9950901620246615
transcriptome,0.5168711216123655
transcriptome,0.3258518928689033
transcriptome,0.3192898908833017
transcriptome,0.0331974369273813
transcriptome,0.5405471545789439
transcriptome,0.3660433648231829
transcriptome,0.8836935144277852
transcriptome,1.2320972304319504
transcriptome,1.565768068880432
transcriptome,0.6230001268215151
transcriptome,0.2638390792501635
transcriptome,0.2739224557251878
transcriptome,0.7463799851671408
transcriptome,0.7967927513308998
transcriptome,0.725470581747191
transcriptome,0.0230283815729737
transcriptome,0.4939920958869767
transcriptome,1.201519543066348
transcriptome,0.992349136326749
transcriptome,0.3820078303872217
transcriptome,0.0375139145960428
transcriptome,0.1204334548636405
transcriptome,1.6240660781248368
transcriptome,0.0849470485748573
transcriptome,0.6218241667914891
transcriptome,0.4470078163466963
transcriptome,0.3844829099453887
transcriptome,0.3894189716608705
transcriptome,1.366876540987348
transcriptome,0.2572744569225851
transcriptome,0.764775429293872
transcriptome,0.5117364949537752
transcriptome,0.1923598154075749
transcriptome,1.5232641278461665
transcriptome,0.1587540204269687
transcriptome,0.0395242379892791
transcriptome,2.085487830968745
transcriptome,0.3692978970251326
transcriptome,0.466813010222134
transcriptome,0.808893410648148
transcriptome,1.417808901043636
transcriptome,0.4326723163484323
transcriptome,1.0314078045852866
transcriptome,0.1655135885421026
transcriptome,0.6291127038699217
transcriptome,0.8161630627360668
transcriptome,0.0461546020350545
transcriptome,0.4053983940522319
transcriptome,1.501800841496468
transcriptome,0.450631889218374
transcriptome,0.6418582477040755
transcriptome,1.1243818638600798
transcriptome,0.0049541258377582
transcriptome,0.094348029024644
transcriptome,0.2408287138806099
transcriptome,1.357192706019718
transcriptome,0.4361323343279641
transcriptome,0.2098552599587714
transcriptome,0.0515677794707731
transcriptome,2.152416093828318
transcriptome,0.0752934649454589
transcriptome,0.0439554483184114
transcriptome,0.9539570561510096
transcriptome,0.2261790362167635
transcriptome,1.6216448356590685
transcriptome,0.0383242858934047
transcriptome,0.376364781323819
transcriptome,0.3400933543979948
transcriptome,0.6208658937791969
transcriptome,0.5537032999217678
transcriptome,0.1660964042592644
transcriptome,0.1329614250486985
transcriptome,0.8076328774645395
transcriptome,0.6445671383086862
transcriptome,0.025199361217868
transcriptome,0.0491163041027193
transcriptome,0.1529517861995057
transcriptome,0.424654208469873
transcriptome,0.3336864967979863
transcriptome,0.0522790628972867
transcriptome,0.209053097292732
transcriptome,0.1961356811690854
transcriptome,0.3850775603418409
transcriptome,0.4862391579027391
transcriptome,0.1188968696977986
transcriptome,0.3244044886327623
transcriptome,0.2902873971351327
transcriptome,0.9574333367675746
transcriptome,0.1028152826007959
transcriptome,1.9636496777197343
transcriptome,0.420726093733288
transcriptome,0.9159686162958944
transcriptome,1.432922136871556
transcriptome,0.8739648236428874
transcriptome,1.600155521008608
transcriptome,0.1080405772179925
transcriptome,0.6684267048975374
transcriptome,0.982162123381423
transcriptome,0.1197639356456361
transcriptome,0.2708181344963568
transcriptome,0.4426117643687041
transcriptome,1.2445984486599797
transcriptome,0.1690001043373089
transcriptome,0.1231893245985918
transcriptome,0.2354939454617959
transcriptome,0.7897801829750146
transcriptome,0.0443960701318711
transcriptome,0.829108995030806
transcriptome,0.3849915506263043
transcriptome,0.9488691021699514
transcriptome,0.4254231948562685
transcriptome,0.3038405041279555
transcriptome,0.0133986087414325
transcriptome,0.0881167465857656
transcriptome,0.0778209366771196
transcriptome,0.0770784595571458
transcriptome,0.2279258324501428
transcriptome,0.3578831316899503
transcriptome,0.5445429763045045
transcriptome,0.1258670998056842
transcriptome,0.3257494603803872
transcriptome,1.1117443104858111
transcriptome,0.7040090239693308
transcriptome,0.1241973867902005
transcriptome,0.0684848780000191
transcriptome,0.1631090598046229
transcriptome,0.0177682057981908
transcriptome,0.0937176233878748
transcriptome,0.9270864973967244
transcriptome,1.6898793183066685
transcriptome,0.8202139748022157
transcriptome,0.2832112880382204
transcriptome,0.5923738675160651
transcriptome,0.9913889554157168
transcriptome,1.128307112217637
transcriptome,0.4784746125840255
transcriptome,0.00843519237285
transcriptome,0.0440280996936493
transcriptome,1.6359051416828496
transcriptome,1.5788486933672292
transcriptome,0.4811057413533599
transcriptome,0.1021555039641834
transcriptome,0.7135278717891286
transcriptome,0.6188038911996033
transcriptome,0.7931823327675428
transcriptome,0.3012367582744074
transcriptome,1.4835566710853092
transcriptome,0.8498634478221063
transcriptome,0.3988849251713456
transcriptome,0.1911638100088475
transcriptome,0.0851023896836221
transcriptome,0.4536033698326907
transcriptome,1.0376333440138077
transcriptome,0.6122689816910356
transcriptome,1.2609202080895192
transcriptome,1.2832987672319658
transcriptome,0.7626603316943724
transcriptome,0.0024582415462056
transcriptome,0.9708841616323542
transcriptome,0.0597104272305187
transcriptome,0.3459247545194878
transcriptome,0.4876238203976551
transcriptome,0.7850272399797654
transcriptome,1.535729079845954
transcriptome,1.4500861392927682
transcriptome,0.1630722600826969
transcriptome,0.2509297472043453
transcriptome,0.3933873757944195
transcriptome,0.3270073328276869
transcriptome,0.3081476452114319
transcriptome,0.688020223782879
transcriptome,0.8998102573831661
transcriptome,0.1672834439089165
transcriptome,1.776041612886521
transcriptome,0.6371225920702984
transcriptome,1.202838940488675
transcriptome,0.0963975498807563
transcriptome,0.1423418149334111
transcriptome,0.8043709491999526
transcriptome,0.0685451442343617
transcriptome,0.609982899333678
transcriptome,0.6962334609195845
transcriptome,0.0081509673107447
transcriptome,0.2309504678650799
transcriptome,1.6236618763431152
transcriptome,0.0152589668319149
transcriptome,0.8278877847781345
transcriptome,0.3206568228605612
transcriptome,0.6812471742162395
transcriptome,0.0278055625226726
transcriptome,1.0817336136030435
transcriptome,0.4612694344740379
transcriptome,1.0201582799473952
transcriptome,1.0897067323189016
transcriptome,0.2268863511237789
transcriptome,1.1037752646994785
transcriptome,0.5579299375273726
transcriptome,1.3129179883060562
transcriptome,0.16052088517023
transcriptome,0.1354478085255062
transcriptome,0.0741454889045279
transcriptome,0.5336732812762409
transcriptome,0.0495493996425387
transcriptome,0.981463585929024
transcriptome,0.1996725506831805
transcriptome,0.234203117749527
transcriptome,0.1960121086360065
transcriptome,0.1101098240929763
transcriptome,0.3850963771440518
transcriptome,0.2738156634441565
transcriptome,0.0602423101295459
transcriptome,1.681978184926416
transcriptome,0.1666898799744799
transcriptome,0.4751916014125448
transcriptome,0.0942821956767994
transcriptome,1.2517528441200034
transcriptome,0.5419261205810675
transcriptome,2.018581050893223
transcriptome,0.6185510379838255
transcriptome,0.4395410430006404
transcriptome,0.0230019117811381
transcriptome,1.5306605614630415
transcriptome,2.6147033799640678
transcriptome,0.6961858148147643
transcriptome,0.7733854781690661
transcriptome,0.3493500245953329
transcriptome,0.0701405977919978
transcriptome,0.1558308158276903
transcriptome,0.0582450257702086
transcriptome,0.3260308926543285
transcriptome,0.0069920207780641
transcriptome,0.2508278488364274
transcriptome,0.478765599266472
transcriptome,0.4731079604910053
transcriptome,1.1131864276506522
transcriptome,0.9952859770662046
transcriptome,0.6642259353136906
transcriptome,0.1725054629232986
transcriptome,0.1309735931868277
transcriptome,1.265910957760613
transcriptome,0.1966059340596274
transcriptome,0.1578465508173751
transcriptome,0.2310285657248837
transcriptome,1.0364136421814307
transcriptome,0.300800251781511
transcriptome,0.6909894219829441
transcriptome,1.0343355019204583
transcriptome,0.0890637582782546
transcriptome,0.3092661251129812
transcriptome,0.4837847866126656
transcriptome,0.3071039996447609
transcriptome,1.4170626983719457
transcriptome,1.0173749090854798
transcriptome,1.1460507454952986
transcriptome,0.2857651844655504
transcriptome,0.410974764811857
transcriptome,1.070568151487313
transcriptome,0.5055215892072472
transcriptome,0.0991027196851959
transcriptome,1.6166572544624822
transcriptome,1.429502955474125
transcriptome,0.0041679289176682
transcriptome,0.6981396268698635
transcriptome,0.6882417375668709
transcriptome,0.5839387830136955
transcriptome,1.466486214717588
transcriptome,0.7091868859458629
transcriptome,1.200787177380471
transcriptome,0.3303020807238476
transcriptome,1.506208620642873
transcriptome,1.0645109099620855
transcriptome,0.872696126784902
transcriptome,0.450208089424011
transcriptome,0.8790137262771031
transcriptome,0.4858879470646631
transcriptome,0.9038178467071796
transcriptome,0.6771075219720171
transcriptome,0.6142727468979786
transcriptome,0.176804248711891
transcriptome,0.058905579280829
transcriptome,0.9078539656512298
transcriptome,0.791644296480309
transcriptome,0.6335392063367052
transcriptome,0.2320852429884636
transcriptome,0.9293437622897864
transcriptome,1.30737194511132
transcriptome,2.07105472495598
transcriptome,0.3321129442400397
transcriptome,0.2329883412486139
transcriptome,0.2331146552672175
transcriptome,0.0506476021594988
transcriptome,0.9504824934695264
transcriptome,0.8403553016417932
transcriptome,0.4938703139579734
transcriptome,0.3289960508892409
transcriptome,0.3274735288073623
transcriptome,0.334067338143293
transcriptome,1.3634264300733605
transcriptome,0.0305910720438326
transcriptome,0.2733719436665198
transcriptome,0.25377581327317
transcriptome,0.7754475361397704
transcriptome,0.0709427724742747
transcriptome,0.414381025173637
transcriptome,0.7171486274397655
transcriptome,0.180544287033783
transcriptome,0.413931907736193
transcriptome,0.9311391573808304
transcriptome,0.315243838711624
transcriptome,1.462995747071849
transcriptome,0.3693715938092102
transcriptome,0.017140054803171
transcriptome,0.0899343506710143
transcriptome,0.6037020536769014
transcriptome,0.5139272260758027
transcriptome,0.2686419508656856
transcriptome,0.4432700108361962
transcriptome,0.407563697170088
transcriptome,0.3285174890051224
transcriptome,0.7685018266942254
transcriptome,0.5459504113434714
transcriptome,0.1568608943000175
transcriptome,0.0766747548135615
transcriptome,0.7139543036689827
transcriptome,1.6152870413539129
transcriptome,0.7193731546315277
transcriptome,1.0322355227987954
transcriptome,0.1027012567129634
transcriptome,0.0213496277671488
transcriptome,1.2184789756395509
transcriptome,0.5884435345148886
transcriptome,0.927661873970069
transcriptome,0.1223879738735249
transcriptome,0.9719126523677328
transcriptome,0.100186236186869
transcriptome,0.1001242672905039
transcriptome,0.0937647729557545
transcriptome,0.3231276311488007
transcriptome,0.0644098090236181
transcriptome,1.5370600168674733
transcriptome,0.0589828892056309
transcriptome,0.4619278229429458
transcriptome,0.0606231135005131
transcriptome,0.395490030047568
transcriptome,0.4627961430914816
transcriptome,0.0791937210998434
transcriptome,0.6292543939333243
transcriptome,0.1003051250730305
transcriptome,0.053357257161865
transcriptome,0.8534110667625688
transcriptome,0.3797683926507887
transcriptome,1.4855767222125769
transcriptome,1.4097658997187803
transcriptome,0.9803265873310968
transcriptome,0.7675173834606192
transcriptome,0.7366705026891457
transcriptome,1.5106552363030248
transcriptome,1.499798707620025
transcriptome,0.6393958467073623
transcriptome,0.7076509826968731
transcriptome,0.0709866716393785
transcriptome,0.376706974080658
transcriptome,1.0886210903078095
transcriptome,0.0185888037635706
transcriptome,0.0646133277223463
transcriptome,0.0608216486368004
transcriptome,0.0958091066377625
transcriptome,0.2546280950572367
transcriptome,0.3455197539634172
transcriptome,0.9123775153644634
transcriptome,0.0535277275301224
transcriptome,0.4680018558673516
transcriptome,0.5347202698485344
transcriptome,0.347234943432894
transcriptome,1.3949881564220448
transcriptome,1.1434657956928598
transcriptome,0.3904211565046506
transcriptome,0.9840372776160023
transcriptome,0.8695950535780693
transcriptome,1.1034900901518303
transcriptome,0.5842258418339128
transcriptome,0.1480600692135149
transcriptome,0.2165480932236695
transcriptome,0.6837595417822244
transcriptome,1.0078381538249304
transcriptome,0.4596253962907917
transcriptome,0.1029260837112553
transcriptome,0.9337095732474888
transcriptome,1.7834215039229548
transcriptome,0.2312812065718575
transcriptome,0.377823729244013
transcriptome,0.728776719921849
transcriptome,0.2779058294235771
transcriptome,0.7706091405076428
transcriptome,0.1468128541034348
transcriptome,1.5314201872343205
transcriptome,0.4186678289311935
transcriptome,0.8079909302527792
transcriptome,1.1897511079823295
transcriptome,1.1861667309568464
transcriptome,0.0853008700791466
transcriptome,0.4864551961348215
transcriptome,0.2539558074609045
transcriptome,0.1959616675456654
transcriptome,0.3962842820441211
transcriptome,0.3490971588992589
transcriptome,0.5904219646617692
transcriptome,1.4140034139495268
transcriptome,0.0352339714454179
transcriptome,0.125717058730088
transcriptome,0.1321306372428124
transcriptome,0.9891651265237948
transcriptome,0.0045310432425452
transcriptome,0.2009371852172962
transcriptome,0.3505568932963365
transcriptome,0.6009488294403574
transcriptome,1.301697156526886
transcriptome,1.3047345000451829
transcriptome,0.3475668278265526
transcriptome,0.9981247812399212
transcriptome,0.9572580138639942
transcriptome,0.1272478867877045
transcriptome,0.5599351882415271
transcriptome,0.0022993872503862
transcriptome,0.3672428495143242
transcriptome,1.043924780408068
transcriptome,0.4159331636802488
transcriptome,1.352988694302783
transcriptome,0.4068846184558918
transcriptome,1.0098244479670182
transcriptome,1.0764299139676217
transcriptome,0.4456637193760109
transcriptome,0.1732034911197986
transcriptome,0.0036338663692125
transcriptome,0.5534324648940663
transcriptome,0.1394671143711693
transcriptome,0.982760240206104
transcriptome,0.0511931369387632
transcriptome,0.5816636867285974
transcriptome,0.5176944406547553
transcriptome,1.0417272307239662
transcriptome,1.4118549440425106
transcriptome,0.6212577548182409
transcriptome,0.2078254185396532
transcriptome,0.9046213429827626
transcriptome,0.2505556406348521
transcriptome,0.1050414894619003
transcriptome,1.7054788066180715
transcriptome,0.1590962205139938
transcriptome,0.0480548413169849
transcriptome,0.7475412786882114
transcriptome,0.498096757978154
transcriptome,1.0303084045583255
transcriptome,0.0438595806589973
transcriptome,0.0391261705919194
transcriptome,1.2468843000645071
transcriptome,0.6640315562253787
transcriptome,0.1078998080398456
transcriptome,1.2316326419068802
transcriptome,0.9092168236920476
transcriptome,0.0493979552677926
transcriptome,0.9620068893196928
transcriptome,0.4887873021370498
transcriptome,0.2988851364324943
transcriptome,0.0677260514406799
transcriptome,0.4768446155414443
transcriptome,0.7540303788078071
transcriptome,0.5957597628580152
transcriptome,0.0357896815913308
transcriptome,0.3838424353987149
transcriptome,0.4501113182300469
transcriptome,0.9307927534611368
transcriptome,0.9381630703055314
transcriptome,0.7528775312885708
transcriptome,0.6195899673579257
transcriptome,0.0252540185615508
transcriptome,1.3712936120531902
transcriptome,0.024151093562733
transcriptome,0.8263457406747806
transcriptome,0.4475038385748019
transcriptome,1.1424481539742044
transcriptome,0.3947518423314248
transcriptome,0.5618372549664237
transcriptome,1.1893785428570705
transcriptome,0.9675120148801444
transcriptome,0.5524137135949806
transcriptome,1.384736081767018
transcriptome,1.0937186344789989
transcriptome,0.3608580584980224
transcriptome,1.288402852987603
transcriptome,0.1376498264273396
transcriptome,0.630377218328746
transcriptome,0.3879878708053883
transcriptome,0.2925132246177066
transcriptome,0.7216195375672486
transcriptome,0.1205412434811669
transcriptome,1.359579005326068
transcriptome,0.0052106311369987
transcriptome,0.6105024124403168
transcriptome,1.264288836583262
transcriptome,1.218765598482632
transcriptome,0.1339346791676881
transcriptome,0.2333195975498098
transcriptome,2.2557723909226643
transcriptome,1.3431282891422256
transcriptome,1.0828227382958502
transcriptome,0.979365812806412
transcriptome,0.4726778331148098
transcriptome,1.4367751113332128
transcriptome,0.6458268997241831
transcriptome,0.3498990346851018
transcriptome,1.2846025679097792
transcriptome,0.8862738331636628
transcriptome,1.0178777440750346
transcriptome,1.0041692551566086
transcriptome,0.9493848063736124
transcriptome,1.5355478990939326
transcriptome,0.1518286989408191
transcriptome,0.7169787972432561
transcriptome,0.3435918492431001
transcriptome,0.1098354747403629
transcriptome,0.5125982075863574
transcriptome,0.5097155595745158
transcriptome,0.5787621238461812
transcriptome,0.266665891562453
transcriptome,0.1638403486913077
transcriptome,0.1104493156213587
transcriptome,0.0628551155807889
transcriptome,0.807326809146709
transcriptome,1.530863952327128
transcriptome,0.9497239702129074
transcriptome,0.2511978219215401
transcriptome,0.8379986660195089
transcriptome,0.5184450840066953
transcriptome,0.4354391105366448
transcriptome,1.2174443757410536
transcriptome,0.9447950005215864
transcriptome,0.3707161234488022
transcriptome,0.8965989782725299
transcriptome,0.0184915032324448
transcriptome,0.0911085316018737
transcriptome,1.0332721281639818
transcriptome,0.1159695451598382
transcriptome,0.300293279830657
transcriptome,1.1052168811960847
transcriptome,0.245219713239837
transcriptome,1.4479472888163931
transcriptome,1.69095763786854
transcriptome,0.1458508492296296
transcriptome,0.7921705294086192
transcriptome,1.234831451654145
transcriptome,1.7340389808151988
transcriptome,0.5448123336797581
transcriptome,1.0963756485224732
transcriptome,0.6809140960412478
transcriptome,0.9581151018712178
transcriptome,0.0957694956693651
transcriptome,0.2097808816518248
transcriptome,1.1683086072804356
transcriptome,0.9482509272421998
transcriptome,0.0336589997365264
transcriptome,0.2024247251059678
transcriptome,0.1634321493139732
transcriptome,0.7505932223392892
transcriptome,1.403717410750756
transcriptome,0.2862224047117128
transcriptome,0.2914607489995509
transcriptome,0.1725579455473291
transcriptome,0.6445127117232103
transcriptome,0.4580237784005646
transcriptome,0.2674901521652182
transcriptome,1.2498475404749998
transcriptome,0.0960816508727379
transcriptome,0.0060474330032384
transcriptome,0.0255058460861867
transcriptome,0.1879001042428501
transcriptome,0.6907121965130869
transcriptome,1.419491392527264
transcriptome,1.081169066503005
transcriptome,0.0206670735203439
transcriptome,0.0614681180629388
transcriptome,0.0410363107776854
transcriptome,1.0201425544489169
transcriptome,0.4126792555892635
transcriptome,0.1491200945833353
transcriptome,0.321814912164334
transcriptome,0.496636710479008
transcriptome,1.0403140618293607
transcriptome,0.9818344091346352
transcriptome,1.405495869123886
transcriptome,0.2642939859882
transcriptome,0.3085356937822671
transcriptome,0.1713754515758063
transcriptome,0.471994508930616
transcriptome,1.2099908321365105
transcriptome,0.074084167276735
transcriptome,1.0430377233781325
transcriptome,0.0902134318777717
transcriptome,0.7648860169044028
transcriptome,1.4094831667249357
transcriptome,1.415161360910297
transcriptome,0.3753202072238736
transcriptome,0.0579653695136704
transcriptome,0.6746555050576105
transcriptome,0.5519602059646854
transcriptome,1.0898357566376569
transcriptome,0.2569110815124406
transcriptome,0.3394110762770572
transcriptome,0.6638172998378215
transcriptome,0.060423456763094
transcriptome,0.4417688111304576
transcriptome,0.2203376554770099
transcriptome,0.2682028788250072
transcriptome,0.8116267589485376
transcriptome,1.2362933610102032
transcriptome,1.309098747922995
transcriptome,0.6265488633902904
transcriptome,0.4814157935101791
transcriptome,0.8354998945404579
transcriptome,0.5271411533353669
transcriptome,0.2748402188414898
transcriptome,0.1503758708050984
transcriptome,1.4819588851941072
transcriptome,0.5256773128455722
transcriptome,1.453245455496486
transcriptome,0.624576543731932
transcriptome,0.15438937477124
transcriptome,1.456992348146637
transcriptome,1.5184062376656764
transcriptome,0.0655355598836535
transcriptome,0.8230369202707911
transcriptome,0.1335584485282989
transcriptome,1.0358997152912452
transcriptome,0.7015172329592826
transcriptome,1.2411395936279752
transcriptome,1.0866357427470752
transcriptome,1.046458819881859
transcriptome,1.3653391537997783
transcriptome,0.4305697238983897
transcriptome,0.1681339710411102
transcriptome,0.496518666174717
transcriptome,0.2190400308571846
transcriptome,0.3950856187837308
transcriptome,0.5215777819080732
transcriptome,0.5557065280654832
transcriptome,1.1557154088113584
transcriptome,1.1365257116756864
transcriptome,0.5830170029246432
transcriptome,0.2377814441355757
transcriptome,1.5378421991108222
transcriptome,0.7638257863097211
transcriptome,0.5946640547409644
transcriptome,1.286360830987901
transcriptome,1.4201711963619366
transcriptome,0.1742287352629211
transcriptome,0.2300786328836532
transcriptome,0.5629931928461461
transcriptome,0.6539715785547887
transcriptome,0.0050390097425037
transcriptome,0.083556478581918
transcriptome,1.1883810065794875
transcriptome,0.1684593962331222
transcriptome,0.465442136366357
transcriptome,0.2956209592745708
transcriptome,1.1975927373091102
transcriptome,0.1856250220163608
transcriptome,0.1211164304168505
transcriptome,1.0472688358574265
transcriptome,0.001134265821199
transcriptome,0.9358846821323524
transcriptome,1.386322338219155
